KLAL,MEDIUM,Lakeland Linder International Airport,27.987656,-82.018776,North America,United States,Florida,Lakeland,8500,224
KLCQ,SMALL,Lake City Gateway Airport,30.181999,-82.576897,North America,United States,Florida,Lake City,8002,7
KLEE,MEDIUM,Leesburg International Airport,28.82309914,-81.80870056,North America,United States,Florida,Leesburg,6300,29
KMCF,MEDIUM,MacDill Air Force Base,27.8493,-82.521202,North America,United States,Florida,Tampa,11421,177
KMCO,LARGE,Orlando International Airport,28.429399490356445,-81.30899811,North America,United States,Florida,Orlando,12005,28033205
KMIA,LARGE,Miami International Airport,25.79319953918457,-80.29060364,North America,United States,Florida,Miami,13000,24717048
KMKY,SMALL,Marco Island Executive Airport,25.995001,-81.672501,North America,United States,Florida,Marco Island,5000,121
KMLB,MEDIUM,Melbourne Orlando International Airport,28.1028,-80.645302,North America,United States,Florida,Melbourne,10181,363844
KMTH,MEDIUM,The Florida Keys Marathon Airport,24.726101,-81.051399,North America,United States,Florida,Marathon,5008,93
KNDZ,MEDIUM,Whiting Field Naval Air Station South Airport,30.704399,-87.023003,North America,United States,Florida,Milton,6001,0
KNEN,SMALL,Whitehouse Naval Outlying Field,30.35390091,-81.87190247,North America,United States,Florida,Jacksonville,8000,0
KNFJ,SMALL,Choctaw Nolf Airport,30.506901,-86.959702,North America,United States,Florida,Milton,8000,0
KNIP,MEDIUM,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,North America,United States,Florida,Jacksonville,8002,8687
KNPA,MEDIUM,Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,North America,United States,Florida,Pensacola,8002,0
KNQX,MEDIUM,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,North America,United States,Florida,Key West,10000,878
KNRB,MEDIUM,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,North America,United States,Florida,Jacksonville,8001,0
KNSE,MEDIUM,Whiting Field Naval Air Station - North,30.7241993,-87.02189636,North America,United States,Florida,Milton,6000,0
KOBE,SMALL,Okeechobee County Airport,27.262800216699997,-80.84980011,North America,United States,Florida,Okeechobee,5000,62
KOCF,SMALL,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,North America,United States,Florida,Ocala,6907,82
KOMN,SMALL,Ormond Beach Municipal Airport,29.300600051879883,-81.11360168,North America,United States,Florida,Ormond Beach,4004,0
KOPF,MEDIUM,Miami-Opa Locka Executive Airport,25.907,-80.278397,North America,United States,Florida,Miami,8002,7215
KORL,SMALL,Orlando Executive Airport,28.5455,-81.332901,North America,United States,Florida,Orlando,6003,548
KPAM,MEDIUM,Tyndall Air Force Base,30.069599,-85.575401,North America,United States,Florida,Panama City,10004,1166
KPBI,LARGE,Palm Beach International Airport,26.683201,-80.095596,North America,United States,Florida,West Palm Beach,10008,3815977
KPGD,MEDIUM,Punta Gorda Airport,26.9202,-81.990501,North America,United States,Florida,Punta Gorda,4743,949732
KPHK,SMALL,Palm Beach County Glades Airport,26.78499985,-80.69339752,North America,United States,Florida,Pahokee,4116,0
KPIE,MEDIUM,St. Petersburg Clearwater International Airport,27.9102,-82.687401,North America,United States,Florida,Pinellas Park,9730,1246323
KPMP,SMALL,Pompano Beach Airpark,26.24710083,-80.11109924,North America,United States,Florida,Pompano Beach,4418,12
KPNS,MEDIUM,Pensacola International Airport,30.4734,-87.1866,North America,United States,Florida,Pensacola,7004,1365976
KRSW,LARGE,Southwest Florida International Airport,26.53619956970215,-81.75520325,North America,United States,Florida,Fort Myers,12000,4963269
KSEF,SMALL,Sebring Regional Airport,27.45639992,-81.3423996,North America,United States,Florida,Sebring,5190,43
KSFB,LARGE,Orlando Sanford International Airport,28.777599334716797,-81.23750305,North America,United States,Florida,Orlando,9600,1446884
KSGJ,MEDIUM,Northeast Florida Regional Airport,29.9592,-81.339798,North America,United States,Florida,St Augustine,7996,216
KSRQ,LARGE,Sarasota Bradenton International Airport,27.394631,-82.554359,North America,United States,Florida,Sarasota,9500,2144736
KSUA,SMALL,Witham Field,27.18169975,-80.22109985,North America,United States,Florida,Stuart,5826,581
KTIX,MEDIUM,Space Coast Regional Airport,28.51479912,-80.79920197,North America,United States,Florida,Titusville,7319,13
KTLH,MEDIUM,Tallahassee Regional Airport,30.3965,-84.350304,North America,United States,Florida,Tallahassee,8000,416501
KTMB,MEDIUM,Miami Executive Airport,25.6479,-80.4328,North America,United States,Florida,Miami,5001,296
KTNT,SMALL,Dade Collier Training and Transition Airport,25.86179924,-80.89700317,North America,United States,Florida,Miami,10499,0
KTPA,LARGE,Tampa International Airport,27.9755,-82.533203,North America,United States,Florida,Tampa,11002,11677632
KTTS,MEDIUM,Space Florida Launch and Landing Facility,28.615,-80.694504,North America,United States,Florida,Titusville,15000,0
KVDF,SMALL,Tampa Executive Airport,28.01399994,-82.34529877,North America,United States,Florida,Tampa,5000,25
KVNC,SMALL,Venice Municipal Airport,27.070541,-82.440815,North America,United States,Florida,Venice,5000,70
KVPS,MEDIUM,Destin-Fort Walton Beach Airport,30.4832,-86.525398,North America,United States,Florida,Valparaiso,12005,1116717
KVQQ,MEDIUM,Cecil Airport,30.2187,-81.876701,North America,United States,Florida,Jacksonville,12504,254
KVRB,MEDIUM,Vero Beach Regional Airport,27.6556,-80.417901,North America,United States,Florida,Vero Beach,7314,42329
KX13,SMALL,Carrabelle Thompson Airport,29.842199,-84.700996,North America,United States,Florida,Carrabelle,4000,0
KX14,SMALL,La Belle Municipal Airport,26.7442,-81.432602,North America,United States,Florida,La Belle,5254,15
KX26,SMALL,Sebastian Municipal Airport,27.812599,-80.495903,North America,United States,Florida,Sebastian,4024,0
KX35,SMALL,Dunnellon Marion Co & Park of Commerce Airport,29.0618,-82.37660217,North America,United States,Florida,Dunnellon,4941,0
KX51,SMALL,Miami Homestead General Aviation Airport,25.499201,-80.554296,North America,United States,Florida,Homestead,4000,0
KX60,SMALL,Williston Municipal Airport,29.35420036315918,-82.47290039,North America,United States,Florida,Williston,6390,0
KXMR,MEDIUM,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,North America,United States,Florida,Cocoa Beach,10000,0
KZPH,SMALL,Zephyrhills Municipal Airport,28.228201,-82.155899,North America,United States,Florida,Zephyrhills,5072,0
08GA,SMALL,Sapelo Island Airport,31.425800323486328,-81.2858963,North America,United States,Georgia,Darien,5000,0
30GA,SMALL,Elliott Field,34.459,-84.181297,North America,United States,Georgia,Dawsonville,4200,0
K15J,SMALL,Cook County Airport,31.1378,-83.4533,North America,United States,Georgia,Adel,5000,0
K16J,SMALL,Dawson Municipal Airport,31.743299,-84.419296,North America,United States,Georgia,Dawson,4510,0
K17J,SMALL,Donalsonville Municipal Airport,31.006901,-84.877602,North America,United States,Georgia,Donalsonville,5777,0
K18A,SMALL,Franklin County Airport,34.340099,-83.133499,North America,United States,Georgia,Canon,5000,0
20GA,SMALL,Earl L. Small Jr. Field/Stockmar Airport,33.756500244099996,-84.88469696,North America,United States,Georgia,Villa Rica,4500,0
K2J3,SMALL,Louisville Municipal Airport,32.98649978637695,-82.38569641,North America,United States,Georgia,Louisville,5000,0
K2J5,SMALL,Millen Airport,32.89360046386719,-81.9654007,North America,United States,Georgia,Millen,4000,0
K4A4,SMALL,Polk County Airport- Cornelius Moore Field,34.01869965,-85.14649963,North America,United States,Georgia,Cedartown,4004,0
K4J2,SMALL,Berrien County Airport,31.212601,-83.226303,North America,United States,Georgia,Nashville,4006,6
K4J6,SMALL,St Marys Airport,30.753,-81.5588,North America,United States,Georgia,St Marys,5000,0
K53A,SMALL,Dr. C P Savage Sr. Airport,32.301998,-84.0075,North America,United States,Georgia,Montezuma,4220,0
K6A1,SMALL,Butler Municipal Airport,32.569492,-84.245194,North America,United States,Georgia,Butler,4000,0
K70J,SMALL,Cairo Grady County Airport,30.88800048828125,-84.15470123,North America,United States,Georgia,Cairo,4000,0
K9A5,SMALL,Barwick Lafayette Airport,34.688599,-85.290398,North America,United States,Georgia,Lafayette,5412,1
KABY,MEDIUM,Southwest Georgia Regional Airport,31.532946,-84.196215,North America,United States,Georgia,Albany,6601,30025
KACJ,SMALL,Jimmy Carter Regional Airport,32.110802,-84.188904,North America,United States,Georgia,Americus,6021,0
KAGS,MEDIUM,Augusta Regional At Bush Field,33.3699,-81.9645,North America,United States,Georgia,Augusta,8001,280553
KAHN,MEDIUM,Athens Ben Epps Airport,33.948842,-83.325634,North America,United States,Georgia,Athens,5522,2023
KAJR,SMALL,Habersham County Airport,34.499901,-83.556702,North America,United States,Georgia,Cornelia,5500,10
KAMG,SMALL,Bacon County Airport,31.536100387573242,-82.50659943,North America,United States,Georgia,Alma,5000,0
KATL,LARGE,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,North America,United States,Georgia,Atlanta,11890,50950068
KAYS,SMALL,Waycross Ware County Airport,31.24909973,-82.39550018,North America,United States,Georgia,Waycross,6000,5
KAZE,SMALL,Hazlehurst Airport,31.884700775146484,-82.6473999,North America,United States,Georgia,Hazlehurst,4508,0
KBGE,SMALL,Decatur County Industrial Air Park,30.9715004,-84.63739777,North America,United States,Georgia,Bainbridge,5502,35
KBHC,SMALL,Baxley Municipal Airport,31.71380043029785,-82.39379883,North America,United States,Georgia,Baxley,5003,0
KBIJ,SMALL,Early County Airport,31.397499084472656,-84.89479828,North America,United States,Georgia,Blakely,5500,0
KBQK,MEDIUM,Brunswick Golden Isles Airport,31.258801,-81.466499,North America,United States,Georgia,Brunswick,8001,33832
KBXG,SMALL,Burke County Airport,33.04130172729492,-82.00270081,North America,United States,Georgia,Waynesboro,4035,0
KCCO,SMALL,Newnan Coweta County Airport,33.3116,-84.769798,North America,United States,Georgia,Newnan,5500,60
KCKF,SMALL,Crisp County Cordele Airport,31.9888,-83.773903,North America,United States,Georgia,Cordele,5001,1
K3J7,SMALL,Greene County Regional Airport,33.598008,-83.138158,North America,United States,Georgia,Greensboro,5500,61
KCSG,MEDIUM,Columbus Metropolitan Airport,32.516300201416016,-84.93890381,North America,United States,Georgia,Columbus,6997,65701
KCTJ,SMALL,West Georgia Regional Airport / O V Gray Field,33.631001,-85.152,North America,United States,Georgia,Carrollton,5652,5
K9A1,SMALL,Covington Municipal Airport,33.63249969,-83.84960175,North America,United States,Georgia,Covington,4203,7
KCWV,SMALL,Claxton Evans County Airport,32.195099,-81.869598,North America,United States,Georgia,Claxton,5002,1
KCXU,SMALL,Camilla Mitchell County Airport,31.21315,-84.235396,North America,United States,Georgia,Camilla,4005,17
KCZL,SMALL,Tom B. David Field,34.455399,-84.939201,North America,United States,Georgia,Calhoun,6000,3
KD73,SMALL,Monroe Walton County Airport,33.782398,-83.692903,North America,United States,Georgia,Monroe,4112,0
KDBN,SMALL,W H 'Bud' Barron Airport,32.5644,-82.985298,North America,United States,Georgia,Dublin,6002,0
KDNL,MEDIUM,Daniel Field,33.46649933,-82.03939819,North America,United States,Georgia,Augusta,4002,161
KDNN,SMALL,Dalton Municipal Airport,34.72290039,-84.87020111,North America,United States,Georgia,Dalton,5498,8
KDQH,SMALL,Douglas Municipal Gene Chambers Airport,31.4767,-82.860497,North America,United States,Georgia,Douglas,6005,9
K27A,SMALL,Elbert County Airport Patz Field,34.095423,-82.817581,North America,United States,Georgia,Elberton,4000,0
KEZM,SMALL,Heart of Georgia Regional Airport,32.214199,-83.127998,North America,United States,Georgia,Eastman,6506,0
KFFC,SMALL,Peachtree City Falcon Field,33.3573,-84.5718,North America,United States,Georgia,Peachtree City,5219,2
KFTY,MEDIUM,Fulton County Airport Brown Field,33.77909851,-84.52140045,North America,United States,Georgia,Atlanta,5796,295
KFZG,SMALL,Fitzgerald Municipal Airport,31.683700561523438,-83.27050018,North America,United States,Georgia,Fitzgerald,5002,4
GA04,SMALL,Mallards Landing Airport,33.364574,-84.168249,North America,United States,Georgia,Locust Grove,4500,0
GA14,SMALL,Pinebloom Plantation Airport,31.402999877929688,-84.3227005,North America,United States,Georgia,Albany,5600,47
K4A7,SMALL,Atlanta Speedway Airport,33.389876,-84.331011,North America,United States,Georgia,Hampton,5500,3
KHOE,SMALL,Homerville Airport,31.055901,-82.774101,North America,United States,Georgia,Homerville,4000,0
KHQU,SMALL,Thomson-McDuffie County Airport,33.52970123,-82.51650238,North America,United States,Georgia,Thomson,5200,11
KIIY,SMALL,Washington Wilkes County Airport,33.77939987,-82.81580353,North America,United States,Georgia,Washington,4020,0
K19A,SMALL,Jackson County Airport,34.174,-83.560699,North America,United States,Georgia,Jefferson,5009,0
KJYL,SMALL,Plantation Airpark,32.645302,-81.597099,North America,United States,Georgia,Sylvania,5000,0
KJZP,SMALL,Pickens County Airport,34.4534,-84.457397,North America,United States,Georgia,Jasper,5000,4
KLGC,SMALL,LaGrange Callaway Airport,33.008873,-85.074331,North America,United States,Georgia,LaGrange,5600,13
KLHW,SMALL,MidCoast Regional Airport at Wright Army Airfield,31.891237,-81.561003,North America,United States,Georgia,Hinesville,5010,6
KLSF,MEDIUM,Lawson Army Air Field,32.332546,-84.988003,North America,United States,Georgia,Fort Benning,10000,232
KLZU,SMALL,Gwinnett County Briscoe Field,33.97809982,-83.96240234,North America,United States,Georgia,Lawrenceville,6000,76
KMAC,SMALL,Macon Downtown Airport,32.82210159,-83.56199646,North America,United States,Georgia,Macon,4694,5
KMCN,MEDIUM,Middle Georgia Regional Airport,32.69279861450195,-83.64920044,North America,United States,Georgia,Macon,6501,15832
KMGE,MEDIUM,Dobbins Air Reserve Base,33.915401,-84.516296,North America,United States,Georgia,Marietta,10000,641
KMGR,SMALL,Moultrie Municipal Airport,31.084899902300002,-83.80329895,North America,United States,Georgia,Moultrie,5129,16
KMLJ,SMALL,Baldwin County Regional Airport,33.154202,-83.240701,North America,United States,Georgia,Milledgeville,5500,7
KMQW,SMALL,Telfair Wheeler Airport,32.095798,-82.879997,North America,United States,Georgia,Mc Rae,4030,0
KOKZ,SMALL,Kaolin Field,32.96670150756836,-82.83820343,North America,United States,Georgia,Sandersville,5015,0
KOPN,SMALL,Thomaston Upson County Airport,32.95460129,-84.26319885,North America,United States,Georgia,Thomaston,5701,1
KPDK,MEDIUM,DeKalb Peachtree Airport,33.87633,-84.30213,North America,United States,Georgia,Atlanta,6001,2216
KPIM,SMALL,Harris County Airport,32.84069824,-84.88240051,North America,United States,Georgia,Pine Mountain,5002,0
KPXE,SMALL,Perry Houston County Airport,32.510601,-83.767303,North America,United States,Georgia,Perry,5002,0
KRMG,MEDIUM,Richard B Russell Airport,34.3506012,-85.15799713,North America,United States,Georgia,Rome,6000,4
KRYY,MEDIUM,Cobb County International Airport-McCollum Field,34.01316,-84.59721,North America,United States,Georgia,Atlanta,6305,37
KSBO,SMALL,Emanuel County Airport,32.6091,-82.369904,North America,United States,Georgia,Swainsboro,6021,0
KSSI,MEDIUM,St Simons Island Airport,31.1518,-81.391296,North America,United States,Georgia,St Simons Island,5800,642
KSVN,MEDIUM,Hunter Army Air Field,32.00999832,-81.14569855,North America,United States,Georgia,Savannah,11375,9844
KTBR,SMALL,Statesboro Bulloch County Airport,32.48270035,-81.73690033,North America,United States,Georgia,Statesboro,6000,1
KTMA,SMALL,Henry Tift Myers Airport,31.42900085,-83.4885025,North America,United States,Georgia,Tifton,5504,4
KTOC,SMALL,Toccoa Airport - R.G. Letourneau Field,34.5938,-83.295799,North America,United States,Georgia,Toccoa,4003,20
KTVI,SMALL,Thomasville Regional Airport,30.90159988,-83.88130188,North America,United States,Georgia,Thomasville,5500,96
KVAD,MEDIUM,Moody Air Force Base,30.96780014,-83.19300079,North America,United States,Georgia,Valdosta,9300,571
KVDI,SMALL,Vidalia Regional Airport,32.19269943,-82.37120056,North America,United States,Georgia,Vidalia,6003,65
KVLD,MEDIUM,Valdosta Regional Airport,30.782499313354492,-83.27670288,North America,United States,Georgia,Valdosta,8002,42160
KVPC,SMALL,Cartersville Airport,34.1231,-84.848701,North America,United States,Georgia,Cartersville,5760,14
KWDR,SMALL,Barrow County Airport,33.98289871,-83.66739655,North America,United States,Georgia,Winder,5500,0
KWRB,MEDIUM,Robins Air Force Base,32.640099,-83.591904,North America,United States,Georgia,Warner Robins,12001,0
PHBK,MEDIUM,Barking Sands Airport,22.0228,-159.785004,Oceania,United States,Hawaii,Kekaha,6006,0
PHHI,SMALL,Wheeler Army Airfield,21.481637,-158.037048,Oceania,United States,Hawaii,Wahiawa,5604,0
PHTO,MEDIUM,Hilo International Airport,19.721399,-155.048004,Oceania,United States,Hawaii,Hilo,9800,684175
PHJR,MEDIUM,Kalaeloa Airport,21.3074,-158.070009,Oceania,United States,Hawaii,Kapolei,8000,0
PHKO,MEDIUM,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,North America,United States,Hawaii,Kailua-Kona,11000,2097042
PHLI,MEDIUM,Lihue Airport,21.976,-159.339005,Oceania,United States,Hawaii,Lihue,6500,1814359
PHNY,MEDIUM,Lanai Airport,20.785675,-156.951324,Oceania,United States,Hawaii,Lanai City,5001,34430
PHMK,MEDIUM,Molokai Airport,21.152901,-157.095993,Oceania,United States,Hawaii,Kaunakakai,4494,85341
PHMU,MEDIUM,Waimea Kohala Airport,20.001301,-155.667999,Oceania,United States,Hawaii,Waimea ,5197,3598
PHNG,MEDIUM,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,Oceania,United States,Hawaii,Kaneohe,7771,1660
PHOG,LARGE,Kahului International Airport,20.896263,-156.431837,North America,United States,Hawaii,Kahului,6995,3745866
K3Y2,SMALL,George L Scott Municipal Airport,42.98509979248047,-91.79060364,North America,United States,Iowa,West Union,4248,0
KALO,MEDIUM,Waterloo Regional Airport,42.557098388671875,-92.40029907,North America,United States,Iowa,Waterloo,8400,12885
KAMW,SMALL,Ames Municipal Airport,41.992001,-93.621803,North America,United States,Iowa,Ames,5700,19
KAWG,SMALL,Washington Municipal Airport,41.276100158691406,-91.67340088,North America,United States,Iowa,Washington,4000,0
KBNW,SMALL,Boone Municipal Airport,42.049599,-93.847603,North America,United States,Iowa,Boone,4807,0
KBRL,MEDIUM,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354,North America,United States,Iowa,Burlington,6702,4076
KCBF,SMALL,Council Bluffs Municipal Airport,41.25920105,-95.76059723,North America,United States,Iowa,Council Bluffs,4100,0
KCCY,MEDIUM,Northeast Iowa Regional Airport,43.07260132,-92.6108017,North America,United States,Iowa,Charles City,4001,0
KCID,MEDIUM,The Eastern Iowa Airport,41.884701,-91.7108,North America,United States,Iowa,Cedar Rapids,8601,691094
KCIN,SMALL,Arthur N Neu Airport,42.0461998,-94.78900146,North America,United States,Iowa,Carroll,5500,0
KCKP,SMALL,Cherokee County Regional Airport,42.7317009,-95.55590057,North America,United States,Iowa,Cherokee,4000,0
KCNC,SMALL,Chariton Municipal Airport,41.01959991455078,-93.35970306,North America,United States,Iowa,Chariton,4000,0
KCSQ,SMALL,Creston Municipal Airport,41.021400451699996,-94.36329651,North America,United States,Iowa,Creston,4901,0
KCWI,SMALL,Clinton Municipal Airport,41.83110046,-90.32910156,North America,United States,Iowa,Clinton,5204,0
KDBQ,MEDIUM,Dubuque Regional Airport,42.402,-90.709503,North America,United States,Iowa,Dubuque,6502,16482
KDEH,SMALL,Decorah Municipal Airport,43.275501,-91.739403,North America,United States,Iowa,Decorah,4001,0
KDNS,SMALL,Denison Municipal Airport,41.9864006,-95.38069916,North America,United States,Iowa,Denison,5000,0
KDSM,MEDIUM,Des Moines International Airport,41.534,-93.663101,North America,United States,Iowa,Des Moines,9003,1519262
KDVN,SMALL,Davenport Municipal Airport,41.610432,-90.589693,North America,United States,Iowa,Davenport,5501,1
KEBS,SMALL,Webster City Municipal Airport,42.436848,-93.869905,North America,United States,Iowa,Webster City,4007,0
KEOK,SMALL,Keokuk Municipal Airport,40.459899902299995,-91.42849731,North America,United States,Iowa,Keokuk,5500,0
KEST,SMALL,Estherville Municipal Airport,43.407398,-94.746399,North America,United States,Iowa,Estherville,4797,4
KFFL,SMALL,Fairfield Municipal Airport,41.053024,-91.980114,North America,United States,Iowa,Fairfield,4001,0
KFOD,MEDIUM,Fort Dodge Regional Airport,42.552624,-94.191237,North America,United States,Iowa,Fort Dodge,6548,6195
KFSW,SMALL,Fort Madison Municipal Airport,40.659113,-91.327763,North America,United States,Iowa,Fort Madison,4002,0
KFXY,SMALL,Forest City Municipal Airport,43.23469925,-93.62409973,North America,United States,Iowa,Forest City,5806,0
KGGI,SMALL,Grinnell Regional Airport,41.70991,-92.736052,North America,United States,Iowa,Grinnell,5200,0
KHNR,SMALL,Harlan Municipal Airport,41.58440017700195,-95.33959961,North America,United States,Iowa,Harlan,4100,0
KHPT,SMALL,Hampton Municipal Airport,42.72370148,-93.2263031,North America,United States,Iowa,Hampton,4018,0
KI75,SMALL,Osceola Municipal Airport,41.0522,-93.689697,North America,United States,Iowa,Osceola,4000,0
IA24,SMALL,Green Castle Airport,41.755001,-91.727699,North America,United States,Iowa,Oxford,4000,0
KICL,SMALL,Schenck Field,40.72180176,-95.02639771,North America,United States,Iowa,Clarinda,5000,0
KIFA,SMALL,Iowa Falls Municipal Airport,42.47079849,-93.26999664,North America,United States,Iowa,Iowa Falls,4001,0
KIIB,SMALL,Independence Municipal Airport,42.456836,-91.94767,North America,United States,Iowa,Independence,4000,0
KIKV,SMALL,Ankeny Regional Airport,41.691399,-93.566399,North America,United States,Iowa,Ankeny,5500,324
KIOW,SMALL,Iowa City Municipal Airport,41.639198303200004,-91.54650116,North America,United States,Iowa,Iowa City,4355,2553
KLRJ,SMALL,Le Mars Municipal Airport,42.77799988,-96.1937027,North America,United States,Iowa,Le Mars,4001,0
KMCW,MEDIUM,Mason City Municipal Airport,43.159801,-93.329716,North America,United States,Iowa,Mason City,6501,5780
KMIW,SMALL,Marshalltown Municipal Airport,42.112701,-92.917801,North America,United States,Iowa,Marshalltown,5006,0
KMPZ,SMALL,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,North America,United States,Iowa,Mount Pleasant,4001,0
KMUT,SMALL,Muscatine Municipal Airport,41.367803,-91.148201,North America,United States,Iowa,Muscatine,5500,0
KMXO,SMALL,Monticello Regional Airport,42.220402,-91.1633,North America,United States,Iowa,Monticello,4400,0
KOLZ,SMALL,Oelwein Municipal Airport,42.680889,-91.97372,North America,United States,Iowa,Oelwein,4001,0
KOOA,SMALL,Oskaloosa Municipal Airport,41.2262,-92.493896,North America,United States,Iowa,Cedar,4003,0
KOTM,MEDIUM,Ottumwa Regional Airport,41.106368,-92.449837,North America,United States,Iowa,Ottumwa,5885,1
KOXV,SMALL,Knoxville Municipal Airport,41.298901,-93.1138,North America,United States,Iowa,Knoxville,4000,5
KPEA,SMALL,Pella Municipal Airport,41.40010070800781,-92.94589996,North America,United States,Iowa,Pella,5400,0
KPOH,SMALL,Pocahontas Municipal Airport,42.742802,-94.647301,North America,United States,Iowa,Pocahontas,4100,0
KPRO,SMALL,Perry Municipal Airport,41.82799911,-94.15989685,North America,United States,Iowa,Perry,4000,0
KRDK,SMALL,Red Oak Municipal Airport,41.010502,-95.259903,North America,United States,Iowa,Red Oak,4100,0
KSDA,SMALL,Shenandoah Municipal Airport,40.75159836,-95.41369629,North America,United States,Iowa,Shenandoah,5000,0
KSHL,SMALL,Sheldon Regional Airport,43.208401,-95.833396,North America,United States,Iowa,Sheldon,4199,0
KSKI,SMALL,Sac City Municipal Airport,42.37910079956055,-94.97969818,North America,United States,Iowa,Sac City,4100,0
KSLB,SMALL,Storm Lake Municipal Airport,42.59730148,-95.24069977,North America,United States,Iowa,Storm Lake,5000,3
KSPW,SMALL,Spencer Municipal Airport,43.16550064,-95.20279694,North America,United States,Iowa,Spencer,6000,20
KSUX,MEDIUM,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,North America,United States,Iowa,Sioux City,9002,27111
KSXK,SMALL,Sioux County Regional Airport,42.9858275,-96.1614,North America,United States,Iowa,Maurice,5500,0
KTNU,SMALL,Newton Municipal Airport,41.6744,-93.021698,North America,United States,Iowa,Newton,5599,0
KTVK,SMALL,Centerville Municipal Airport,40.683899,-92.901001,North America,United States,Iowa,Centerville,4100,0
KTZT,SMALL,Belle Plaine Municipal Airport,41.87879943847656,-92.2845993,North America,United States,Iowa,Belle Plaine,4000,0
KVTI,SMALL,Vinton Veterans Memorial Airpark,42.218221,-92.025905,North America,United States,Iowa,Vinton,4000,3
K1U7,SMALL,Bear Lake County Airport,42.2472,-111.337997,North America,United States,Idaho,Paris,5730,8
K65S,SMALL,Boundary County Airport,48.7258,-116.294998,North America,United States,Idaho,Bonners Ferry,4000,0
KAOC,SMALL,Arco Butte County Airport,43.6035,-113.334,North America,United States,Idaho,Arco,6600,0
KBOI,MEDIUM,Boise Air Terminal/Gowen Field,43.5644,-116.223,North America,United States,Idaho,Boise,10000,2369164
KBYI,MEDIUM,Burley Municipal Airport,42.542598724399994,-113.7720032,North America,United States,Idaho,Burley,4094,0
KCOE,MEDIUM,Coeur D'Alene Airport - Pappy Boyington Field,47.7743,-116.82,North America,United States,Idaho,Coeur d'Alene,7400,103
KDIJ,SMALL,Driggs/Reed Memorial Airport,43.742667,-111.096829,North America,United States,Idaho,Driggs,7302,35
KEUL,SMALL,Caldwell Executive Airport,43.641899,-116.636002,North America,United States,Idaho,Caldwell,5500,10
KGIC,SMALL,Idaho County Airport,45.9426,-116.123001,North America,United States,Idaho,Grangeville,5100,7
KGNG,SMALL,Gooding Municipal Airport,42.91719818,-114.7649994,North America,United States,Idaho,Gooding,4736,0
KIDA,MEDIUM,Idaho Falls Regional Airport,43.514599,-112.070999,North America,United States,Idaho,Idaho Falls,9002,270140
KJER,SMALL,Jerome County Airport,42.72669982910156,-114.4570007,North America,United States,Idaho,Jerome,5001,0
KLLJ,SMALL,Challis Airport,44.522999,-114.218002,North America,United States,Idaho,Challis,4600,0
KLWS,MEDIUM,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,North America,United States,Idaho,Lewiston,6511,36761
KS67,SMALL,Nampa Municipal Airport,43.581299,-116.523003,North America,United States,Idaho,Nampa,5000,6
KMLD,SMALL,Malad City Airport,42.166599,-112.296997,North America,United States,Idaho,Malad City,4950,0
KMUO,MEDIUM,Mountain Home Air Force Base,43.043598,-115.872002,North America,United States,Idaho,Mountain Home,13500,727
KMYL,MEDIUM,McCall Municipal Airport,44.888837,-116.101112,North America,United States,Idaho,McCall,6107,52
KPIH,MEDIUM,Pocatello Regional Airport,42.90980148,-112.5960007,North America,United States,Idaho,Pocatello,9060,17504
KRXE,SMALL,Rexburg Madison County Airport,43.8339,-111.805002,North America,United States,Idaho,Rexburg,4200,4
KS72,SMALL,Jack A Buell Airport,47.325735,-116.576457,North America,United States,Idaho,St Maries,4250,0
KS83,SMALL,Shoshone County Airport,47.547277,-116.188745,North America,United States,Idaho,Smelterville,5500,0
KS87,SMALL,Weiser Municipal Airport,44.20679855,-116.961998,North America,United States,Idaho,Weiser,4000,0
KSMN,MEDIUM,Lemhi County Airport,45.122233,-113.88196,North America,United States,Idaho,Salmon,5150,0
KSUN,MEDIUM,Friedman Memorial Airport,43.50439835,-114.2959976,North America,United States,Idaho,Hailey,6952,109368
KSZT,SMALL,Sandpoint Airport,48.29949951,-116.5599976,North America,United States,Idaho,Sandpoint,5502,11
KTWF,MEDIUM,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,North America,United States,Idaho,Twin Falls,8703,19871
KU01,SMALL,American Falls Airport,42.797298431396484,-112.8249969,North America,United States,Idaho,American Falls,4900,0
KU02,SMALL,Mccarley Field,43.209233,-112.34956,North America,United States,Idaho,Blackfoot,4314,0
KU12,SMALL,Stanford Field,43.945701599121094,-111.6839981,North America,United States,Idaho,St Anthony,4500,0
KU70,SMALL,Cascade Airport,44.49380112,-116.0159988,North America,United States,Idaho,Cascade,4300,0
